SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Tuesday,6,10,2025,18,1,53,0
6,Tuesday,6,10,2025,14,8,47,1
3,Tuesday,6,10,2025,20,47,54,0
12,Tuesday,6,10,2025,12,46,43,1
13,Tuesday,6,10,2025,16,30,59,1
5,Tuesday,6,10,2025,16,7,54,0
4,Tuesday,6,10,2025,8,7,44,1
4,Tuesday,6,10,2025,8,15,44,1
14,Tuesday,6,10,2025,7,59,44,0
6,Tuesday,6,10,2025,17,43,53,0
13,Tuesday,6,10,2025,14,50,51,1
1,Tuesday,6,10,2025,13,38,47,1
6,Tuesday,6,10,2025,8,11,44,0
2,Tuesday,6,10,2025,17,3,59,0
10,Tuesday,6,10,2025,8,22,46,1
12,Tuesday,6,10,2025,19,36,51,1
7,Tuesday,6,10,2025,9,18,46,1
4,Tuesday,6,10,2025,9,20,46,1
11,Friday,6,10,2225,11,34,46,1
14,Tuesday,6,10,2025,13,24,47,1
11,Tuesday,6,10,2025,17,8,59,0
2,Tuesday,6,10,2025,21,9,54,0
11,Tuesday,6,10,2025,18,56,11,0
2,Tuesday,6,10,2025,19,52,51,0
6,Tuesday,6,10,2025,18,44,11,0
1,Tuesday,6,10,2025,7,53,44,0
10,Friday,6,10,2225,11,30,46,1
4,Tuesday,6,10,2025,16,52,59,1
4,Friday,6,10,2225,11,23,46,1
1,Tuesday,6,10,2025,14,13,47,0
11,Tuesday,6,10,2025,19,58,51,0
8,Tuesday,6,10,2025,8,55,46,1
7,Tuesday,6,10,2025,14,53,51,1
11,Tuesday,6,10,2025,8,10,44,1
6,Tuesday,6,10,2025,10,43,53,1
7,Tuesday,6,10,2025,18,41,11,0
9,Tuesday,6,10,2025,21,7,54,0
13,Tuesday,6,10,2025,19,43,51,0
2,Tuesday,6,10,2025,16,51,59,0
7,Tuesday,6,10,2025,18,6,53,0
13,Tuesday,6,10,2025,18,48,11,0
5,Tuesday,6,10,2025,11,11,53,1
9,Tuesday,6,10,2025,15,51,54,1
11,Tuesday,6,10,2025,15,52,54,1
12,Tuesday,6,10,2025,10,27,53,1
12,Friday,6,10,2225,11,51,46,1
4,Tuesday,6,10,2025,9,33,50,1
7,Tuesday,6,10,2025,15,19,51,1
4,Tuesday,6,10,2025,8,51,46,1
9,Tuesday,6,10,2025,13,58,47,1
1,Tuesday,6,10,2025,17,34,53,0
11,Tuesday,6,10,2025,8,50,46,1
6,Tuesday,6,10,2025,13,11,43,1
5,Tuesday,6,10,2025,9,3,46,1
10,Tuesday,6,10,2025,14,37,51,1
14,Tuesday,6,10,2025,19,27,51,0
11,Friday,6,10,2225,12,1,46,1
6,Tuesday,6,10,2025,18,54,11,0
11,Friday,6,10,2225,12,9,46,1
2,Tuesday,6,10,2025,13,28,47,0
10,Tuesday,6,10,2025,8,14,44,1
6,Tuesday,6,10,2025,7,36,44,0
11,Tuesday,6,10,2025,21,7,54,0
9,Tuesday,6,10,2025,13,20,43,1
13,Tuesday,6,10,2025,19,40,51,0
2,Friday,6,10,2225,11,31,46,0
11,Tuesday,6,10,2025,12,40,43,1
8,Tuesday,6,10,2025,16,46,59,1
14,Tuesday,6,10,2025,20,16,51,0
3,Tuesday,6,10,2025,17,55,53,0
8,Tuesday,6,10,2025,17,33,53,1
11,Tuesday,6,10,2025,18,10,53,0
3,Tuesday,6,10,2025,13,11,43,0
3,Tuesday,6,10,2025,12,33,43,0
4,Tuesday,6,10,2025,12,40,43,1
1,Tuesday,6,10,2025,16,27,59,0
13,Tuesday,6,10,2025,10,14,50,1
5,Tuesday,6,10,2025,8,59,46,1
11,Tuesday,6,10,2025,16,21,59,0
11,Tuesday,6,10,2025,14,16,47,1
4,Tuesday,6,10,2025,9,34,50,1
13,Tuesday,6,10,2025,9,34,50,1
10,Tuesday,6,10,2025,10,48,53,1
6,Tuesday,6,10,2025,13,35,47,1
14,Tuesday,6,10,2025,7,57,44,0
13,Tuesday,6,10,2025,14,18,47,1
13,Tuesday,6,10,2025,15,34,54,1
3,Tuesday,6,10,2025,16,56,59,0
12,Tuesday,6,10,2025,10,23,53,1
11,Friday,6,10,2225,11,55,46,1
1,Tuesday,6,10,2025,20,9,51,0
8,Tuesday,6,10,2025,19,12,11,0
10,Tuesday,6,10,2025,9,24,50,1
7,Tuesday,6,10,2025,9,47,50,1
2,Tuesday,6,10,2025,17,29,53,0
13,Tuesday,6,10,2025,13,56,47,1
4,Tuesday,6,10,2025,20,47,54,0
8,Tuesday,6,10,2025,17,15,59,1
9,Friday,6,10,2225,12,18,46,1
3,Tuesday,6,10,2025,9,42,50,0
7,Tuesday,6,10,2025,10,14,50,1
2,Tuesday,6,10,2025,14,40,51,0
2,Friday,6,10,2225,11,33,46,0
9,Tuesday,6,10,2025,21,17,54,0
13,Tuesday,6,10,2025,7,48,44,0
9,Tuesday,6,10,2025,12,42,43,1
2,Tuesday,6,10,2025,12,44,43,0
9,Tuesday,6,10,2025,10,57,53,1
8,Tuesday,6,10,2025,8,29,46,0
1,Tuesday,6,10,2025,21,3,54,0
11,Tuesday,6,10,2025,15,26,54,1
4,Friday,6,10,2225,11,58,46,1
4,Tuesday,6,10,2025,17,42,53,1
13,Tuesday,6,10,2025,17,54,53,0
14,Tuesday,6,10,2025,19,21,51,0
14,Tuesday,6,10,2025,18,53,11,0
13,Tuesday,6,10,2025,7,53,44,0
14,Tuesday,6,10,2025,9,9,46,1
8,Tuesday,6,10,2025,14,26,51,1
12,Tuesday,6,10,2025,14,58,51,1
2,Tuesday,6,10,2025,9,42,50,0
10,Friday,6,10,2225,12,11,46,1
9,Tuesday,6,10,2025,20,43,54,0
9,Tuesday,6,10,2025,12,44,43,1
7,Friday,6,10,2225,12,4,46,1
1,Tuesday,6,10,2025,17,59,53,0
10,Tuesday,6,10,2025,7,39,44,1
14,Tuesday,6,10,2025,13,20,48,1
14,Friday,6,10,2225,11,29,46,1
12,Tuesday,6,10,2025,9,12,46,1
3,Tuesday,6,10,2025,20,10,51,0
12,Tuesday,6,10,2025,20,46,54,1
6,Tuesday,6,10,2025,20,54,54,0
14,Tuesday,6,10,2025,10,50,53,1
7,Tuesday,6,10,2025,12,31,43,1
1,Tuesday,6,10,2025,19,16,11,0
5,Tuesday,6,10,2025,7,26,44,1
7,Friday,6,10,2225,11,50,46,1
8,Tuesday,6,10,2025,7,41,44,0
7,Tuesday,6,10,2025,18,39,11,0
6,Tuesday,6,10,2025,15,38,54,1
8,Tuesday,6,10,2025,17,13,59,1
1,Tuesday,6,10,2025,16,5,54,0
2,Tuesday,6,10,2025,12,51,43,0
10,Tuesday,6,10,2025,17,36,53,0
7,Tuesday,6,10,2025,15,37,54,1
9,Tuesday,6,10,2025,19,41,51,0
11,Tuesday,6,10,2025,13,48,47,1
9,Tuesday,6,10,2025,15,46,54,1
9,Tuesday,6,10,2025,16,1,54,1
14,Tuesday,6,10,2025,18,1,53,1
9,Tuesday,6,10,2025,8,21,46,1
3,Tuesday,6,10,2025,19,6,11,0
9,Tuesday,6,10,2025,8,9,44,1
8,Tuesday,6,10,2025,11,18,53,1
7,Tuesday,6,10,2025,9,54,50,1
7,Tuesday,6,10,2025,16,18,54,1
6,Tuesday,6,10,2025,13,55,47,1
12,Tuesday,6,10,2025,18,34,11,1
5,Tuesday,6,10,2025,9,40,50,1
7,Tuesday,6,10,2025,16,10,54,1
1,Tuesday,6,10,2025,13,20,48,1
11,Tuesday,6,10,2025,19,55,51,0
14,Friday,6,10,2225,11,23,46,1
10,Tuesday,6,10,2025,19,48,51,0
12,Tuesday,6,10,2025,20,30,54,1
6,Tuesday,6,10,2025,20,35,54,0
9,Friday,6,10,2225,11,58,46,1
11,Tuesday,6,10,2025,16,37,59,0
7,Tuesday,6,10,2025,9,40,50,1
11,Tuesday,6,10,2025,15,13,51,1
9,Tuesday,6,10,2025,16,33,59,0
14,Tuesday,6,10,2025,10,21,53,1
13,Tuesday,6,10,2025,12,54,43,1
5,Tuesday,6,10,2025,8,11,44,1
8,Tuesday,6,10,2025,9,32,50,1
4,Tuesday,6,10,2025,16,17,54,1
10,Tuesday,6,10,2025,19,3,11,0
4,Tuesday,6,10,2025,13,45,47,1
9,Tuesday,6,10,2025,18,15,53,0
14,Friday,6,10,2225,11,41,46,1
10,Tuesday,6,10,2025,16,8,54,1
5,Tuesday,6,10,2025,11,1,53,1
3,Tuesday,6,10,2025,14,59,51,0
11,Tuesday,6,10,2025,8,51,46,1
11,Tuesday,6,10,2025,15,1,51,1
7,Tuesday,6,10,2025,13,8,43,1
6,Friday,6,10,2225,11,29,46,1
8,Friday,6,10,2225,11,54,46,1
13,Tuesday,6,10,2025,11,20,53,1
2,Tuesday,6,10,2025,18,9,53,0
8,Tuesday,6,10,2025,7,22,44,0
1,Tuesday,6,10,2025,17,47,53,0
10,Tuesday,6,10,2025,14,42,51,1
13,Tuesday,6,10,2025,21,10,54,0
3,Tuesday,6,10,2025,11,7,53,0
12,Tuesday,6,10,2025,8,45,46,1
3,Tuesday,6,10,2025,10,32,53,0
1,Tuesday,6,10,2025,16,43,59,0
4,Tuesday,6,10,2025,20,24,54,0
1,Friday,6,10,2225,11,46,46,1
12,Tuesday,6,10,2025,19,42,51,1
10,Tuesday,6,10,2025,9,0,46,1
1,Tuesday,6,10,2025,20,14,51,0
14,Tuesday,6,10,2025,10,8,50,1
5,Tuesday,6,10,2025,8,44,46,1
8,Tuesday,6,10,2025,9,37,50,1
8,Tuesday,6,10,2025,9,21,50,1
11,Tuesday,6,10,2025,14,21,51,1
14,Friday,6,10,2225,12,19,46,1
6,Tuesday,6,10,2025,14,36,51,1
7,Tuesday,6,10,2025,11,0,53,1
14,Tuesday,6,10,2025,8,3,44,0
6,Tuesday,6,10,2025,20,15,51,0
2,Tuesday,6,10,2025,7,25,44,0
2,Tuesday,6,10,2025,10,22,53,0
11,Tuesday,6,10,2025,14,44,51,1
13,Tuesday,6,10,2025,15,49,54,1
7,Tuesday,6,10,2025,10,55,53,1
7,Tuesday,6,10,2025,8,30,46,1
5,Friday,6,10,2225,11,52,46,1
1,Tuesday,6,10,2025,9,18,46,0
5,Tuesday,6,10,2025,15,43,54,0
3,Tuesday,6,10,2025,21,18,54,0
1,Tuesday,6,10,2025,20,59,54,0
3,Tuesday,6,10,2025,9,3,46,0
5,Tuesday,6,10,2025,18,28,12,0
12,Tuesday,6,10,2025,12,22,43,1
4,Tuesday,6,10,2025,9,39,50,1
1,Tuesday,6,10,2025,10,33,53,0
9,Tuesday,6,10,2025,14,58,51,1
3,Friday,6,10,2225,11,48,46,0
7,Friday,6,10,2225,11,59,46,1
11,Tuesday,6,10,2025,17,34,53,0
11,Tuesday,6,10,2025,8,11,44,1
10,Tuesday,6,10,2025,20,37,54,0
1,Tuesday,6,10,2025,18,42,11,0
13,Tuesday,6,10,2025,13,57,47,1
5,Tuesday,6,10,2025,17,11,59,0
5,Tuesday,6,10,2025,11,15,53,1
1,Tuesday,6,10,2025,17,27,53,0
11,Tuesday,6,10,2025,16,50,59,0
5,Tuesday,6,10,2025,7,20,45,1
10,Tuesday,6,10,2025,9,10,46,1
13,Tuesday,6,10,2025,7,35,44,0
10,Tuesday,6,10,2025,9,27,50,1
13,Tuesday,6,10,2025,12,20,44,1
9,Tuesday,6,10,2025,17,47,53,0
6,Tuesday,6,10,2025,7,37,44,0
2,Tuesday,6,10,2025,20,50,54,0
13,Tuesday,6,10,2025,19,8,11,0
14,Tuesday,6,10,2025,15,33,54,1
14,Tuesday,6,10,2025,8,42,46,0
8,Tuesday,6,10,2025,11,13,53,1
4,Tuesday,6,10,2025,20,19,51,0
6,Tuesday,6,10,2025,16,14,54,1
9,Tuesday,6,10,2025,20,21,54,0
12,Tuesday,6,10,2025,15,16,51,1
14,Tuesday,6,10,2025,14,54,51,1
3,Tuesday,6,10,2025,10,50,53,0
14,Tuesday,6,10,2025,20,25,54,0
13,Friday,6,10,2225,12,7,46,1
3,Tuesday,6,10,2025,9,40,50,0
9,Tuesday,6,10,2025,10,53,53,1
8,Tuesday,6,10,2025,20,20,55,0
12,Tuesday,6,10,2025,18,4,53,1
5,Tuesday,6,10,2025,12,29,43,1
2,Tuesday,6,10,2025,8,31,46,0
1,Tuesday,6,10,2025,8,20,44,0
8,Tuesday,6,10,2025,12,44,43,1
3,Tuesday,6,10,2025,15,11,51,0
4,Tuesday,6,10,2025,7,32,44,0
11,Tuesday,6,10,2025,7,44,44,1
3,Tuesday,6,10,2025,14,43,51,0
14,Tuesday,6,10,2025,7,25,44,0
11,Tuesday,6,10,2025,17,10,59,0
1,Tuesday,6,10,2025,15,40,54,0
10,Tuesday,6,10,2025,15,22,54,0
9,Friday,6,10,2225,12,16,46,1
4,Tuesday,6,10,2025,14,33,51,1
14,Tuesday,6,10,2025,19,18,11,0
14,Tuesday,6,10,2025,8,18,44,0
8,Tuesday,6,10,2025,13,36,47,1
13,Tuesday,6,10,2025,10,55,53,1
14,Tuesday,6,10,2025,11,16,53,1
4,Tuesday,6,10,2025,20,59,54,0
13,Tuesday,6,10,2025,14,41,51,1
5,Tuesday,6,10,2025,8,39,46,1
2,Tuesday,6,10,2025,15,44,54,0
7,Tuesday,6,10,2025,17,9,59,1
9,Tuesday,6,10,2025,17,45,53,0
10,Tuesday,6,10,2025,9,58,50,1
11,Tuesday,6,10,2025,8,56,46,1
6,Tuesday,6,10,2025,16,41,59,1
3,Tuesday,6,10,2025,20,56,54,0
4,Friday,6,10,2225,11,28,46,1
2,Tuesday,6,10,2025,9,12,46,0
9,Tuesday,6,10,2025,17,35,53,0
11,Tuesday,6,10,2025,8,30,46,1
10,Tuesday,6,10,2025,15,18,51,1
5,Tuesday,6,10,2025,16,27,59,0
2,Tuesday,6,10,2025,10,37,53,0
11,Tuesday,6,10,2025,16,33,59,0
6,Tuesday,6,10,2025,11,10,53,1
10,Tuesday,6,10,2025,18,36,11,0
10,Tuesday,6,10,2025,20,51,54,0
6,Tuesday,6,10,2025,9,17,46,0
1,Tuesday,6,10,2025,18,19,53,0
8,Tuesday,6,10,2025,17,30,53,1
7,Tuesday,6,10,2025,15,22,54,1
13,Tuesday,6,10,2025,17,46,53,0
8,Tuesday,6,10,2025,13,27,47,1
9,Tuesday,6,10,2025,10,51,53,1
1,Tuesday,6,10,2025,15,12,51,1
2,Tuesday,6,10,2025,11,6,53,0
9,Tuesday,6,10,2025,11,0,53,1
10,Tuesday,6,10,2025,7,54,44,1
3,Tuesday,6,10,2025,16,31,59,0
7,Tuesday,6,10,2025,20,29,54,0
5,Tuesday,6,10,2025,9,59,50,1
13,Tuesday,6,10,2025,20,37,54,0
11,Tuesday,6,10,2025,16,25,59,0
3,Tuesday,6,10,2025,8,52,46,0
10,Tuesday,6,10,2025,16,41,59,1
13,Tuesday,6,10,2025,12,56,43,1
10,Tuesday,6,10,2025,11,11,53,1
8,Tuesday,6,10,2025,15,20,55,1
7,Tuesday,6,10,2025,20,59,54,0
8,Tuesday,6,10,2025,20,30,54,0
13,Tuesday,6,10,2025,7,45,44,0
8,Tuesday,6,10,2025,14,1,47,1
7,Tuesday,6,10,2025,9,12,46,1
8,Tuesday,6,10,2025,19,22,51,0
7,Friday,6,10,2225,12,3,46,1
12,Tuesday,6,10,2025,14,15,47,1
4,Tuesday,6,10,2025,17,8,59,1
12,Tuesday,6,10,2025,8,41,46,1
4,Friday,6,10,2225,12,12,46,1
7,Tuesday,6,10,2025,13,27,47,1
3,Friday,6,10,2225,11,27,46,0
10,Tuesday,6,10,2025,14,46,51,1
6,Tuesday,6,10,2025,14,55,51,1
9,Tuesday,6,10,2025,10,44,53,1
11,Tuesday,6,10,2025,10,3,50,1
3,Tuesday,6,10,2025,12,57,43,0
12,Tuesday,6,10,2025,15,39,54,1
10,Tuesday,6,10,2025,17,4,59,1
4,Tuesday,6,10,2025,17,12,59,1
14,Tuesday,6,10,2025,7,42,44,0
8,Tuesday,6,10,2025,14,5,47,1
13,Tuesday,6,10,2025,9,48,50,1
8,Tuesday,6,10,2025,18,28,12,0
11,Tuesday,6,10,2025,15,38,54,1
12,Tuesday,6,10,2025,18,38,11,1
8,Tuesday,6,10,2025,9,18,46,1
10,Tuesday,6,10,2025,20,19,51,0
7,Tuesday,6,10,2025,14,36,51,1
11,Tuesday,6,10,2025,18,9,53,0
9,Tuesday,6,10,2025,18,59,11,0
12,Tuesday,6,10,2025,11,11,53,1
11,Tuesday,6,10,2025,14,58,51,1
1,Tuesday,6,10,2025,13,58,47,1
8,Tuesday,6,10,2025,18,1,53,0
12,Tuesday,6,10,2025,19,41,51,1
8,Tuesday,6,10,2025,20,33,54,0
5,Friday,6,10,2225,11,26,46,1
6,Tuesday,6,10,2025,20,3,51,0
14,Tuesday,6,10,2025,12,39,43,1
9,Tuesday,6,10,2025,13,56,47,1
2,Tuesday,6,10,2025,17,42,53,0
2,Tuesday,6,10,2025,16,7,54,0
11,Tuesday,6,10,2025,10,53,53,1
5,Tuesday,6,10,2025,21,13,54,0
4,Tuesday,6,10,2025,16,33,59,1
13,Tuesday,6,10,2025,15,15,51,1
10,Tuesday,6,10,2025,16,25,59,1
1,Friday,6,10,2225,11,36,46,1
7,Tuesday,6,10,2025,20,2,51,0
2,Tuesday,6,10,2025,13,37,47,0
10,Tuesday,6,10,2025,20,49,54,0
9,Tuesday,6,10,2025,9,41,50,1
4,Tuesday,6,10,2025,9,0,46,1
7,Tuesday,6,10,2025,11,14,53,1
5,Tuesday,6,10,2025,15,45,54,0
4,Friday,6,10,2225,11,37,46,1
10,Tuesday,6,10,2025,18,28,12,0
14,Tuesday,6,10,2025,19,42,51,0
14,Tuesday,6,10,2025,7,55,44,0
7,Tuesday,6,10,2025,17,11,59,1
2,Tuesday,6,10,2025,17,10,59,0
8,Tuesday,6,10,2025,14,42,51,1
7,Tuesday,6,10,2025,17,32,53,0
5,Tuesday,6,10,2025,10,46,53,1
6,Tuesday,6,10,2025,19,32,51,0
5,Tuesday,6,10,2025,13,1,43,1
10,Tuesday,6,10,2025,18,2,53,0
3,Tuesday,6,10,2025,9,28,50,0
3,Tuesday,6,10,2025,16,9,54,0
9,Tuesday,6,10,2025,15,31,54,1
14,Tuesday,6,10,2025,11,10,53,1
5,Tuesday,6,10,2025,13,56,47,1
7,Tuesday,6,10,2025,9,16,46,1
2,Tuesday,6,10,2025,16,30,59,0
2,Tuesday,6,10,2025,9,59,50,0
11,Tuesday,6,10,2025,16,56,59,0
9,Tuesday,6,10,2025,20,59,54,0
7,Tuesday,6,10,2025,15,29,54,1
1,Tuesday,6,10,2025,19,53,51,0
9,Friday,6,10,2225,11,51,46,1
8,Tuesday,6,10,2025,9,56,50,1
8,Tuesday,6,10,2025,8,36,46,0
2,Tuesday,6,10,2025,17,38,53,0
12,Tuesday,6,10,2025,16,40,59,1
4,Tuesday,6,10,2025,16,36,59,1
9,Friday,6,10,2225,12,2,46,1
6,Tuesday,6,10,2025,7,31,44,0
8,Tuesday,6,10,2025,18,54,11,0
5,Tuesday,6,10,2025,16,57,59,0
11,Tuesday,6,10,2025,10,28,53,1
8,Tuesday,6,10,2025,8,22,46,0
5,Tuesday,6,10,2025,17,12,59,0
4,Tuesday,6,10,2025,14,25,51,1
6,Tuesday,6,10,2025,12,49,43,1
14,Friday,6,10,2225,12,11,46,1
8,Tuesday,6,10,2025,19,44,51,0
7,Tuesday,6,10,2025,11,8,53,1
5,Tuesday,6,10,2025,12,24,43,1
14,Tuesday,6,10,2025,9,7,46,1
11,Tuesday,6,10,2025,7,39,44,1
5,Tuesday,6,10,2025,17,49,53,0
6,Tuesday,6,10,2025,10,44,53,1
9,Tuesday,6,10,2025,14,17,47,1
9,Tuesday,6,10,2025,14,49,51,1
7,Tuesday,6,10,2025,19,2,11,0
3,Friday,6,10,2225,11,25,46,0
9,Tuesday,6,10,2025,12,46,43,1
7,Tuesday,6,10,2025,7,37,44,1
7,Tuesday,6,10,2025,19,14,11,0
9,Tuesday,6,10,2025,13,49,47,1
13,Tuesday,6,10,2025,20,52,54,0
9,Tuesday,6,10,2025,17,39,53,0
14,Tuesday,6,10,2025,14,40,51,1
12,Tuesday,6,10,2025,17,10,59,1
2,Tuesday,6,10,2025,13,21,47,0
12,Tuesday,6,10,2025,14,16,47,1
9,Tuesday,6,10,2025,19,55,51,0
2,Tuesday,6,10,2025,14,9,47,0
9,Tuesday,6,10,2025,19,0,11,0
7,Tuesday,6,10,2025,17,33,53,0
1,Tuesday,6,10,2025,10,35,53,0
3,Tuesday,6,10,2025,17,11,59,0
8,Tuesday,6,10,2025,12,43,43,1
2,Friday,6,10,2225,11,56,46,0
7,Tuesday,6,10,2025,15,0,51,1
6,Tuesday,6,10,2025,8,32,46,0
7,Tuesday,6,10,2025,19,39,51,0
14,Tuesday,6,10,2025,18,54,11,0
11,Tuesday,6,10,2025,21,5,54,0
9,Tuesday,6,10,2025,10,25,53,1
2,Tuesday,6,10,2025,8,16,44,0
11,Tuesday,6,10,2025,17,54,53,0
9,Tuesday,6,10,2025,7,48,44,1
12,Tuesday,6,10,2025,14,48,51,1
11,Tuesday,6,10,2025,20,7,51,0
1,Tuesday,6,10,2025,16,3,54,0
12,Tuesday,6,10,2025,8,20,47,1
5,Tuesday,6,10,2025,21,12,54,0
14,Tuesday,6,10,2025,9,48,50,1
12,Tuesday,6,10,2025,18,59,11,1
10,Tuesday,6,10,2025,21,11,54,0
5,Tuesday,6,10,2025,21,0,54,0
1,Tuesday,6,10,2025,7,45,44,0
14,Tuesday,6,10,2025,7,21,44,0
3,Tuesday,6,10,2025,21,1,54,0
4,Tuesday,6,10,2025,10,39,53,1
13,Tuesday,6,10,2025,10,17,50,1
2,Tuesday,6,10,2025,13,9,43,0
9,Tuesday,6,10,2025,8,49,46,1
6,Tuesday,6,10,2025,10,49,53,1
8,Tuesday,6,10,2025,13,48,47,1
13,Tuesday,6,10,2025,15,58,54,1
8,Tuesday,6,10,2025,15,1,51,1
2,Tuesday,6,10,2025,14,0,47,0
5,Tuesday,6,10,2025,18,57,11,0
5,Friday,6,10,2225,11,51,46,1
1,Tuesday,6,10,2025,14,55,51,0
4,Tuesday,6,10,2025,21,2,54,0
2,Tuesday,6,10,2025,19,40,51,0
12,Tuesday,6,10,2025,19,39,51,1
13,Tuesday,6,10,2025,19,48,51,0
8,Tuesday,6,10,2025,20,19,51,0
14,Tuesday,6,10,2025,18,46,11,0
8,Friday,6,10,2225,11,30,46,1
11,Tuesday,6,10,2025,18,2,53,0
3,Tuesday,6,10,2025,14,9,47,0
13,Tuesday,6,10,2025,8,4,44,0
8,Tuesday,6,10,2025,12,37,43,1
3,Tuesday,6,10,2025,10,31,53,0
7,Tuesday,6,10,2025,10,20,50,1
13,Tuesday,6,10,2025,13,17,43,1
3,Friday,6,10,2225,11,38,46,0
6,Tuesday,6,10,2025,9,57,50,1
9,Tuesday,6,10,2025,17,0,59,0
3,Tuesday,6,10,2025,18,0,53,0
10,Tuesday,6,10,2025,14,6,47,1
14,Tuesday,6,10,2025,9,28,50,1
12,Tuesday,6,10,2025,8,7,44,1
4,Tuesday,6,10,2025,20,48,54,0
6,Tuesday,6,10,2025,18,4,53,0
4,Tuesday,6,10,2025,18,7,53,1
5,Tuesday,6,10,2025,19,37,51,0
10,Tuesday,6,10,2025,13,5,43,1
7,Tuesday,6,10,2025,20,9,51,0
6,Tuesday,6,10,2025,10,3,50,1
12,Tuesday,6,10,2025,15,0,51,1
8,Friday,6,10,2225,11,25,46,1
9,Tuesday,6,10,2025,8,32,46,1
8,Tuesday,6,10,2025,8,6,44,0
13,Tuesday,6,10,2025,7,56,44,0
11,Tuesday,6,10,2025,12,56,43,1
1,Tuesday,6,10,2025,10,22,53,0
14,Tuesday,6,10,2025,9,23,50,1
11,Tuesday,6,10,2025,8,54,46,1
13,Tuesday,6,10,2025,14,8,47,1
11,Tuesday,6,10,2025,10,54,53,1
1,Tuesday,6,10,2025,19,8,11,0
4,Tuesday,6,10,2025,15,27,54,1
13,Tuesday,6,10,2025,7,22,44,0
1,Tuesday,6,10,2025,7,43,44,0
10,Tuesday,6,10,2025,19,41,51,0
6,Tuesday,6,10,2025,10,47,53,1
6,Tuesday,6,10,2025,19,20,52,0
4,Tuesday,6,10,2025,16,19,54,1
3,Tuesday,6,10,2025,20,12,51,0
2,Tuesday,6,10,2025,14,51,51,0
5,Tuesday,6,10,2025,16,26,59,0
5,Tuesday,6,10,2025,13,20,43,1
3,Tuesday,6,10,2025,19,45,51,0
12,Tuesday,6,10,2025,14,56,51,1
2,Tuesday,6,10,2025,16,49,59,0
6,Tuesday,6,10,2025,13,24,47,1
1,Tuesday,6,10,2025,8,57,46,0
4,Tuesday,6,10,2025,16,44,59,1
7,Tuesday,6,10,2025,10,34,53,1
5,Tuesday,6,10,2025,14,43,51,1
7,Tuesday,6,10,2025,8,2,44,1
7,Tuesday,6,10,2025,10,44,53,1
11,Tuesday,6,10,2025,16,45,59,0
10,Tuesday,6,10,2025,11,7,53,1
9,Tuesday,6,10,2025,17,27,53,0
5,Tuesday,6,10,2025,7,30,44,1
4,Tuesday,6,10,2025,8,36,46,1
6,Tuesday,6,10,2025,16,32,59,1
13,Tuesday,6,10,2025,8,18,44,0
6,Tuesday,6,10,2025,16,33,59,1
5,Tuesday,6,10,2025,18,7,53,0
2,Tuesday,6,10,2025,8,27,46,0
13,Tuesday,6,10,2025,10,53,53,1
2,Tuesday,6,10,2025,20,53,54,0
11,Tuesday,6,10,2025,10,6,50,1
12,Tuesday,6,10,2025,9,14,46,1
5,Tuesday,6,10,2025,12,36,43,1
12,Tuesday,6,10,2025,7,21,44,1
3,Tuesday,6,10,2025,16,47,59,0
8,Tuesday,6,10,2025,14,39,51,1
1,Tuesday,6,10,2025,16,59,59,0
2,Tuesday,6,10,2025,9,10,46,0
6,Tuesday,6,10,2025,19,57,51,0
14,Tuesday,6,10,2025,16,11,54,1
12,Tuesday,6,10,2025,15,23,54,1
2,Friday,6,10,2225,11,38,46,0
14,Tuesday,6,10,2025,17,47,53,1
9,Tuesday,6,10,2025,14,15,47,1
6,Friday,6,10,2225,11,44,46,1
14,Friday,6,10,2225,11,27,46,1
7,Tuesday,6,10,2025,9,41,50,1
7,Tuesday,6,10,2025,13,59,47,1
3,Tuesday,6,10,2025,12,59,43,0
7,Tuesday,6,10,2025,18,35,11,0
1,Friday,6,10,2225,11,52,46,1
4,Tuesday,6,10,2025,20,39,54,0
3,Friday,6,10,2225,11,46,46,0
4,Tuesday,6,10,2025,10,30,53,1
4,Friday,6,10,2225,12,3,46,1
12,Tuesday,6,10,2025,21,11,54,1
12,Tuesday,6,10,2025,20,40,54,1
13,Tuesday,6,10,2025,13,28,47,1
6,Tuesday,6,10,2025,16,48,59,1
3,Friday,6,10,2225,12,2,46,0
13,Tuesday,6,10,2025,16,8,54,1
2,Tuesday,6,10,2025,7,24,44,0
14,Tuesday,6,10,2025,10,53,53,1
6,Tuesday,6,10,2025,17,3,59,0
11,Tuesday,6,10,2025,15,50,54,1
1,Tuesday,6,10,2025,8,1,44,0
14,Tuesday,6,10,2025,7,56,44,0
7,Tuesday,6,10,2025,11,13,53,1
13,Tuesday,6,10,2025,19,11,11,0
2,Tuesday,6,10,2025,21,0,54,0
8,Tuesday,6,10,2025,18,45,11,0
12,Tuesday,6,10,2025,11,18,53,1
1,Tuesday,6,10,2025,14,53,51,0
10,Friday,6,10,2225,11,36,46,1
1,Tuesday,6,10,2025,20,31,54,0
9,Tuesday,6,10,2025,17,56,53,0
5,Tuesday,6,10,2025,21,7,54,0
3,Tuesday,6,10,2025,7,37,44,0
6,Tuesday,6,10,2025,12,23,43,1
3,Tuesday,6,10,2025,19,2,11,0
8,Tuesday,6,10,2025,13,26,47,1
6,Tuesday,6,10,2025,17,42,53,0
